Date,AAPL,AMZN,GOOG,MSFT,TSLA
2022-01-21,158.9243621826172,142.64300537109375,129.03265380859375,285.7812805175781,314.6333312988281
2022-01-24,158.1512908935547,144.54400634765625,129.31036376953125,286.1094665527344,310.0
2022-01-25,156.35076904296875,139.98599243164062,125.70348358154297,278.5023498535156,306.1333312988281
2022-01-26,156.2626953125,138.87249755859375,128.18759155273438,286.437744140625,312.4700012207031
2022-01-27,155.80279541015625,139.6374969482422,128.06954956054688,289.4594421386719,276.3666687011719
2022-01-28,166.67433166503906,143.97799682617188,132.20413208007812,297.587890625,282.1166687011719
2022-01-31,171.02883911132812,149.57350158691406,134.593505859375,300.2137145996094,312.239990234375
2022-02-01,170.8624725341797,151.19349670410156,136.7557373046875,298.070556640625,310.4166564941406
2022-02-02,172.06605529785156,150.6125030517578,146.83103942871094,302.60784912109375,301.88665771484375
2022-02-03,169.1891632080078,138.8455047607422,141.4888916015625,290.8205261230469,297.0466613769531
2022-02-04,168.90505981445312,157.63949584960938,141.8513946533203,295.34814453125,307.7733459472656
2022-02-07,168.18978881835938,157.9355010986328,137.80662536621094,290.53094482421875,302.4466552734375
2022-02-08,171.2957305908203,161.4134979248047,138.07936096191406,294.0159912109375,307.3333435058594
2022-02-09,172.71640014648438,161.1894989013672,140.30116271972656,300.43572998046875,310.6666564941406
2022-02-10,168.64053344726562,159.0034942626953,137.47386169433594,291.91143798828125,301.51666259765625
2022-02-11,165.23085021972656,153.2935028076172,133.03778076171875,284.8255615234375,286.6666564941406
2022-02-14,165.4660186767578,155.16700744628906,134.19822692871094,284.7869567871094,291.9200134277344
2022-02-15,169.29696655273438,156.510498046875,135.31460571289062,290.067626953125,307.4766540527344
2022-02-16,169.0618438720703,158.10049438476562,136.36793518066406,289.7289733886719,307.7966613769531
2022-02-17,165.4660186767578,154.65249633789062,131.23110961914062,281.2450866699219,292.1166687011719
2022-02-18,163.91795349121094,152.60150146484375,129.4050750732422,278.5365295410156,285.6600036621094
2022-02-22,160.99819946289062,150.19749450683594,128.3487548828125,278.3332824707031,273.84332275390625
2022-02-23,156.83413696289062,144.82699584960938,126.54605865478516,271.1263732910156,254.67999267578125
2022-02-24,159.4501495361328,151.35800170898438,131.59312438964844,284.9792175292969,266.92333984375
2022-02-25,161.51747131347656,153.7884979248047,133.42410278320312,287.6104736328125,269.9566650390625
2022-02-28,161.78199768066406,153.56300354003906,133.79257202148438,289.0421447753906,290.1433410644531
2022-03-01,159.90081787109375,151.14199829101562,133.07546997070312,285.32745361328125,288.1233215332031
