Returns,Volatility,Sharpe
0.28261646022706355,0.3518925748115761,0.7747150117419737
0.25513196044808917,0.3283960809450681,0.746452149315062
0.19351147372447158,0.3049777759231627,0.6017208079145615
0.23067185534567825,0.31279025114737835,0.705494671065383
0.2771090021935315,0.3482333509850091,0.7670402660686859
0.30060076974278704,0.36192732164052444,0.8029257598613105
0.2903878982665669,0.347167664952692,0.8076440480272692
0.20634905420584942,0.3120357180481038,0.6292518543520713
0.21286335408051793,0.3299244003920584,0.614878298905597
0.2647175833028092,0.3458681552658929,0.7364586170328116
0.23520240514020657,0.3154508196201533,0.7139065462292398
0.1995652714540246,0.30726474296019374,0.6169444291842584
0.18489697724079968,0.31038731456247387,0.5634797848853352
0.2501151902450837,0.32216718570254627,0.7453123747580539
0.20149307879301145,0.3336852217027017,0.5738734182349347
0.3343668433847192,0.3921993097606284,0.8270459312707371
0.23710484372873805,0.3129548621596393,0.7256792310607755
0.259166378152004,0.3282938665194695,0.7589736012848328
0.1869889806790537,0.3171806808265721,0.5580068124509375
0.290568247898885,0.35052969767474534,0.800412204044471
0.3113089922644483,0.362052312688497,0.8322250175037242
0.22489470666866132,0.32257484567391137,0.6661855676307038
0.27445455618803577,0.3426704708666553,0.7717459736731852
0.18911880458932295,0.3062114325176094,0.5849513949124754
0.23284559679722852,0.3147015674807587,0.7081172127013748
0.22344882394287546,0.309989970788957,0.6885668700817185
0.21810874253334683,0.31315364798349954,0.6645579378475334
0.22886790404525192,0.318508354783511,0.6871653467112837
0.29383103295775753,0.35866017373350834,0.791364789692679
0.26820980746420925,0.3267738552770362,0.7901789059755135
0.20002317419299703,0.31557447235081043,0.6021500179575885
0.2622051572089085,0.33962576699442076,0.7425972400175739
0.3186883479668181,0.3849762809948723,0.8018373162343726
0.2934193181618864,0.36695202315824793,0.7723606909769288
0.27584343448509235,0.33734465718686946,0.7880469686461654
0.25413388857102903,0.3265415335508047,0.7476350279743071
0.21862844479913346,0.3366025281893252,0.619806529444094
0.26363945603500005,0.3356903222434915,0.7555757173452972
0.2458869225412889,0.3347140088490686,0.7047417087572709
0.3361700761167531,0.38827883318545187,0.8400408372530725
0.2665362796701721,0.3263931839976088,0.7859731521601
0.23793065020938256,0.3294034479282368,0.6919498008989848
0.24779805033451985,0.31848855050941055,0.7466455229055197
0.31594874477676016,0.38116548958848273,0.8026664352721734
0.2964629185502564,0.3839193294090132,0.7461539354927077
0.23429649962119484,0.31942502328732236,0.7021882547361997
0.2339715364152074,0.31063972732879663,0.7210009432507154
0.21919335875613938,0.32216893173440797,0.6493281572184488
0.2685428693931811,0.3377350527787982,0.7655197980368224
0.20293372248734104,0.3197536291254898,0.6033824323276803
0.21171814832759564,0.31183093519156124,0.6468830560498364
0.26464743138645436,0.35239102812046635,0.7226274537823989
0.32780402062864183,0.38228630809411795,0.831324622147857
0.27130719726623065,0.3630477436053412,0.7197598714462476
0.259423829740126,0.3208494804350325,0.7773857991041093
0.27425119450787255,0.3363817901047734,0.7855692617176624
0.2688716590497435,0.3463673362541364,0.7473905069957416
0.2638059280914695,0.3286784233844721,0.7722013677623725
0.2527752642576418,0.3179019371020328,0.7636797261154197
0.1734617504893347,0.3106243536919057,0.5262361065593235
0.28281993253026483,0.35934559936729027,0.7592132281865325
0.3210731920164247,0.3997602896712564,0.7781493061060075
0.25274253405612934,0.31768131082127854,0.7641070651231721
0.24925299356810202,0.33138702987191176,0.7219745252570037
0.35523207583407335,0.4111170308539863,0.8397416062208503
0.29636614769906355,0.36226627097592423,0.7904852608210249
0.3098663083962911,0.3758827755999835,0.7977654946216808
0.25217131908519536,0.3354990553386464,0.7218241459450675
0.2651208985142697,0.3538032472687872,0.7210812802982903
0.26056022359087205,0.3198441909058314,0.7833821301592501
0.2247111732465322,0.32834170818262176,0.6539259798426554
0.27759360768645247,0.3421874093442754,0.7820089237042209
0.2913728485101344,0.36487572815807257,0.7711470695256474
0.3942702412606576,0.46464665637311714,0.8270160475492235
0.22493997701986176,0.3129557808197417,0.6868062205365182
0.3129433519631159,0.3690062849669555,0.8209707105401862
0.20705694808288713,0.3127026297558403,0.6301736196998091
